Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 144 Test Acc: 36.1897%, Test loss: 0.119763
Epoch 145 Test Acc: 36.1090%, Test loss: 0.119788
Epoch 146 Test Acc: 36.5348%, Test loss: 0.119719
Epoch 147 Test Acc: 36.1090%, Test loss: 0.119782
Epoch 148 Test Acc: 36.2300%, Test loss: 0.119753
Epoch 149 Test Acc: 36.2703%, Test loss: 0.119750
Epoch 150 Test Acc: 36.2614%, Test loss: 0.119746
---------------------------------------------
The  3-th iteration
---------------------------------------------
Epoch 1 Test Acc: 30.2693%, Test loss: 0.121279
Epoch 2 Test Acc: 35.7773%, Test loss: 0.120478
Epoch 3 Test Acc: 37.8165%, Test loss: 0.120156
Epoch 4 Test Acc: 38.4843%, Test loss: 0.120045
Epoch 5 Test Acc: 38.7622%, Test loss: 0.119993
Epoch 6 Test Acc: 38.8876%, Test loss: 0.119954
Epoch 7 Test Acc: 39.0355%, Test loss: 0.119930
Epoch 8 Test Acc: 38.8966%, Test loss: 0.119908
Epoch 9 Test Acc: 38.8115%, Test loss: 0.119888
Epoch 10 Test Acc: 38.8070%, Test loss: 0.119879
Epoch 11 Test Acc: 38.7622%, Test loss: 0.119889
Epoch 12 Test Acc: 38.6322%, Test loss: 0.119913
Epoch 13 Test Acc: 38.5470%, Test loss: 0.119924
Epoch 14 Test Acc: 38.5560%, Test loss: 0.119911
Epoch 15 Test Acc: 38.4305%, Test loss: 0.119887
Epoch 16 Test Acc: 38.5246%, Test loss: 0.119857
Epoch 17 Test Acc: 38.5157%, Test loss: 0.119825
Epoch 18 Test Acc: 38.4843%, Test loss: 0.119805
Epoch 19 Test Acc: 38.2781%, Test loss: 0.119807
Epoch 20 Test Acc: 38.2154%, Test loss: 0.119823
Epoch 21 Test Acc: 38.1751%, Test loss: 0.119822
Epoch 22 Test Acc: 38.1347%, Test loss: 0.119821
Epoch 23 Test Acc: 37.9465%, Test loss: 0.119814
Epoch 24 Test Acc: 37.9465%, Test loss: 0.119820
Epoch 25 Test Acc: 37.8927%, Test loss: 0.119826
Epoch 26 Test Acc: 37.7583%, Test loss: 0.119816
Epoch 27 Test Acc: 37.8748%, Test loss: 0.119805
Epoch 28 Test Acc: 37.7672%, Test loss: 0.119815
Epoch 29 Test Acc: 37.6686%, Test loss: 0.119820
Epoch 30 Test Acc: 37.6866%, Test loss: 0.119814
Epoch 31 Test Acc: 37.6910%, Test loss: 0.119808
Epoch 32 Test Acc: 37.5521%, Test loss: 0.119814
Epoch 33 Test Acc: 37.5028%, Test loss: 0.119816
Epoch 34 Test Acc: 37.3056%, Test loss: 0.119826
Epoch 35 Test Acc: 37.3191%, Test loss: 0.119824
Epoch 36 Test Acc: 37.5073%, Test loss: 0.119786
Epoch 37 Test Acc: 37.4176%, Test loss: 0.119788
Epoch 38 Test Acc: 37.3056%, Test loss: 0.119807
Epoch 39 Test Acc: 37.2877%, Test loss: 0.119802
Epoch 40 Test Acc: 37.1443%, Test loss: 0.119805
Epoch 41 Test Acc: 37.1308%, Test loss: 0.119811
Epoch 42 Test Acc: 37.2294%, Test loss: 0.119807
Epoch 43 Test Acc: 37.1667%, Test loss: 0.119809
Epoch 44 Test Acc: 37.1846%, Test loss: 0.119796
Epoch 45 Test Acc: 37.1712%, Test loss: 0.119796
Epoch 46 Test Acc: 36.9784%, Test loss: 0.119835
Epoch 47 Test Acc: 37.0636%, Test loss: 0.119808
Epoch 48 Test Acc: 37.2205%, Test loss: 0.119779
Epoch 49 Test Acc: 37.0502%, Test loss: 0.119808
Epoch 50 Test Acc: 37.0277%, Test loss: 0.119814
Epoch 51 Test Acc: 37.1712%, Test loss: 0.119795
Epoch 52 Test Acc: 36.9157%, Test loss: 0.119828
Epoch 53 Test Acc: 36.9650%, Test loss: 0.119807
Epoch 54 Test Acc: 36.9829%, Test loss: 0.119795
Epoch 55 Test Acc: 36.9426%, Test loss: 0.119812
Epoch 56 Test Acc: 36.9023%, Test loss: 0.119799
Epoch 57 Test Acc: 36.9471%, Test loss: 0.119793
Epoch 58 Test Acc: 36.8574%, Test loss: 0.119803
Epoch 59 Test Acc: 37.0367%, Test loss: 0.119793
Epoch 60 Test Acc: 37.0188%, Test loss: 0.119776
Epoch 61 Test Acc: 36.8395%, Test loss: 0.119789
Epoch 62 Test Acc: 36.8664%, Test loss: 0.119778
Epoch 63 Test Acc: 36.8395%, Test loss: 0.119814
Epoch 64 Test Acc: 36.9381%, Test loss: 0.119808
Epoch 65 Test Acc: 37.0277%, Test loss: 0.119743
Epoch 66 Test Acc: 36.7857%, Test loss: 0.119800
Epoch 67 Test Acc: 36.8216%, Test loss: 0.119795
Epoch 68 Test Acc: 36.7768%, Test loss: 0.119821
Epoch 69 Test Acc: 36.8754%, Test loss: 0.119775
Epoch 70 Test Acc: 36.8978%, Test loss: 0.119785
Epoch 71 Test Acc: 36.8798%, Test loss: 0.119800
Epoch 72 Test Acc: 36.8619%, Test loss: 0.119788
Epoch 73 Test Acc: 36.6692%, Test loss: 0.119821
Epoch 74 Test Acc: 36.8305%, Test loss: 0.119776
Epoch 75 Test Acc: 36.8978%, Test loss: 0.119769
Epoch 76 Test Acc: 36.6020%, Test loss: 0.119818
Epoch 77 Test Acc: 36.7588%, Test loss: 0.119791
Epoch 78 Test Acc: 36.8350%, Test loss: 0.119776
Epoch 79 Test Acc: 36.6558%, Test loss: 0.119797
Epoch 80 Test Acc: 36.7051%, Test loss: 0.119783
Epoch 81 Test Acc: 36.6334%, Test loss: 0.119792
Epoch 82 Test Acc: 36.6916%, Test loss: 0.119784
Epoch 83 Test Acc: 36.7230%, Test loss: 0.119753
Epoch 84 Test Acc: 36.4810%, Test loss: 0.119801
Epoch 85 Test Acc: 36.7319%, Test loss: 0.119765
Epoch 86 Test Acc: 36.6244%, Test loss: 0.119771
Epoch 87 Test Acc: 36.4855%, Test loss: 0.119766
Epoch 88 Test Acc: 36.6961%, Test loss: 0.119769
Epoch 89 Test Acc: 36.6871%, Test loss: 0.119762
Epoch 90 Test Acc: 36.4720%, Test loss: 0.119779
Epoch 91 Test Acc: 36.4630%, Test loss: 0.119786
Epoch 92 Test Acc: 36.8081%, Test loss: 0.119716
Epoch 93 Test Acc: 36.3152%, Test loss: 0.119803
Epoch 94 Test Acc: 36.4182%, Test loss: 0.119777
Epoch 95 Test Acc: 36.5661%, Test loss: 0.119751
