Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 60 Test Acc: 36.1404%, Test loss: 0.121761
Epoch 61 Test Acc: 36.2255%, Test loss: 0.121764
Epoch 62 Test Acc: 36.2479%, Test loss: 0.121759
Epoch 63 Test Acc: 36.1852%, Test loss: 0.121766
Epoch 64 Test Acc: 36.3465%, Test loss: 0.121761
Epoch 65 Test Acc: 36.2659%, Test loss: 0.121771
Epoch 66 Test Acc: 36.2927%, Test loss: 0.121766
Epoch 67 Test Acc: 36.2076%, Test loss: 0.121768
Epoch 68 Test Acc: 36.2703%, Test loss: 0.121762
Epoch 69 Test Acc: 36.4227%, Test loss: 0.121763
Epoch 70 Test Acc: 36.2748%, Test loss: 0.121765
Epoch 71 Test Acc: 36.3958%, Test loss: 0.121766
Epoch 72 Test Acc: 36.4048%, Test loss: 0.121768
Epoch 73 Test Acc: 36.5841%, Test loss: 0.121755
Epoch 74 Test Acc: 36.4810%, Test loss: 0.121768
Epoch 75 Test Acc: 36.3958%, Test loss: 0.121780
Epoch 76 Test Acc: 36.7095%, Test loss: 0.121764
Epoch 77 Test Acc: 36.5437%, Test loss: 0.121770
Epoch 78 Test Acc: 36.6154%, Test loss: 0.121761
Epoch 79 Test Acc: 36.3510%, Test loss: 0.121778
Epoch 80 Test Acc: 36.5616%, Test loss: 0.121770
Epoch 81 Test Acc: 36.7185%, Test loss: 0.121763
Epoch 82 Test Acc: 36.9426%, Test loss: 0.121749
Epoch 83 Test Acc: 36.5213%, Test loss: 0.121771
Epoch 84 Test Acc: 36.7140%, Test loss: 0.121767
Epoch 85 Test Acc: 36.9516%, Test loss: 0.121749
Epoch 86 Test Acc: 36.5527%, Test loss: 0.121775
Epoch 87 Test Acc: 36.6109%, Test loss: 0.121763
Epoch 88 Test Acc: 36.4989%, Test loss: 0.121766
Epoch 89 Test Acc: 36.8619%, Test loss: 0.121757
Epoch 90 Test Acc: 36.8305%, Test loss: 0.121751
Epoch 91 Test Acc: 36.6020%, Test loss: 0.121779
Epoch 92 Test Acc: 37.0053%, Test loss: 0.121742
Epoch 93 Test Acc: 36.8485%, Test loss: 0.121753
Epoch 94 Test Acc: 36.6602%, Test loss: 0.121758
Epoch 95 Test Acc: 36.8261%, Test loss: 0.121748
Epoch 96 Test Acc: 36.8933%, Test loss: 0.121750
Epoch 97 Test Acc: 36.7812%, Test loss: 0.121744
Epoch 98 Test Acc: 36.8305%, Test loss: 0.121735
Epoch 99 Test Acc: 36.8395%, Test loss: 0.121737
Epoch 100 Test Acc: 36.7006%, Test loss: 0.121741
Epoch 101 Test Acc: 36.7140%, Test loss: 0.121750
Epoch 102 Test Acc: 36.8440%, Test loss: 0.121742
Epoch 103 Test Acc: 36.6154%, Test loss: 0.121742
Epoch 104 Test Acc: 36.8574%, Test loss: 0.121744
Epoch 105 Test Acc: 36.8126%, Test loss: 0.121737
Epoch 106 Test Acc: 36.8126%, Test loss: 0.121733
Epoch 107 Test Acc: 36.6468%, Test loss: 0.121754
Epoch 108 Test Acc: 36.6692%, Test loss: 0.121744
Epoch 109 Test Acc: 36.7588%, Test loss: 0.121745
Epoch 110 Test Acc: 36.7633%, Test loss: 0.121738
